num_pickups,num_passengers,yr,mnth,d,hr
692,1132,2016,2,15,11
317,558,2016,2,15,12
484,816,2016,2,15,13
544,911,2016,2,15,14
473,808,2016,2,15,15
573,977,2016,2,15,16
634,1113,2016,2,15,17
371,620,2016,2,15,18
393,669,2016,2,15,19
584,1029,2016,2,15,20
461,812,2016,2,15,21
702,1165,2016,2,15,22
795,1365,2016,2,15,23
1046,1830,2016,2,16,0
744,1324,2016,2,16,1
586,1020,2016,2,16,2
216,400,2016,2,16,3
27,46,2016,2,16,4
41,55,2016,2,16,5
36,54,2016,2,16,6
191,299,2016,2,16,7
550,976,2016,2,16,8
586,1005,2016,2,16,9
737,1189,2016,2,16,10
704,1221,2016,2,16,11
604,986,2016,2,16,12
152,250,2016,2,16,13
412,720,2016,2,16,14
331,561,2016,2,16,15
761,1221,2016,2,16,16
681,1197,2016,2,16,17
746,1286,2016,2,16,18
532,939,2016,2,16,19
712,1218,2016,2,16,20
702,1199,2016,2,16,21
720,1295,2016,2,16,22
796,1301,2016,2,16,23
685,1143,2016,2,17,0
408,728,2016,2,17,1
39,72,2016,2,17,2
19,44,2016,2,17,3
6,11,2016,2,17,4
9,16,2016,2,17,5
38,59,2016,2,17,6
244,425,2016,2,17,7
385,691,2016,2,17,8
710,1206,2016,2,17,9
732,1250,2016,2,17,10
748,1287,2016,2,17,11
540,922,2016,2,17,12
579,921,2016,2,17,13
518,874,2016,2,17,14
579,1053,2016,2,17,15
651,1073,2016,2,17,16
684,1202,2016,2,17,17
450,756,2016,2,17,18
569,994,2016,2,17,19
639,1132,2016,2,17,20
576,1003,2016,2,17,21
680,1171,2016,2,17,22
668,1148,2016,2,17,23
192,321,2016,2,18,0
7,9,2016,2,18,1
2,2,2016,2,18,2
1,1,2016,2,18,3
4,6,2016,2,18,4
6,10,2016,2,18,5
22,53,2016,2,18,6
176,291,2016,2,18,7
354,618,2016,2,18,8
455,827,2016,2,18,9
634,1078,2016,2,18,10
481,874,2016,2,18,11
483,907,2016,2,18,12
456,824,2016,2,18,13
546,1001,2016,2,18,14
587,1003,2016,2,18,15
544,912,2016,2,18,16
668,1157,2016,2,18,17
699,1211,2016,2,18,18
768,1343,2016,2,18,19
698,1193,2016,2,18,20
734,1233,2016,2,18,21
800,1333,2016,2,18,22
790,1364,2016,2,18,23
302,551,2016,2,19,0
8,8,2016,2,19,1
1,5,2016,2,19,2
5,5,2016,2,19,4
17,22,2016,2,19,5
18,47,2016,2,19,6
167,257,2016,2,19,7
271,490,2016,2,19,8
486,908,2016,2,19,9
594,1054,2016,2,19,10
559,1014,2016,2,19,11
434,778,2016,2,19,12
527,914,2016,2,19,13
577,1031,2016,2,19,14
701,1181,2016,2,19,15
547,904,2016,2,19,16
681,1218,2016,2,19,17
570,1021,2016,2,19,18
739,1264,2016,2,19,19
677,1154,2016,2,19,20
641,1093,2016,2,19,21
463,810,2016,2,19,22
494,891,2016,2,19,23
296,526,2016,2,20,0
10,15,2016,2,20,1
2,2,2016,2,20,2
1,1,2016,2,20,3
18,30,2016,2,20,4
5,6,2016,2,20,5
7,8,2016,2,20,6
46,73,2016,2,20,7
105,168,2016,2,20,8
219,388,2016,2,20,9
420,758,2016,2,20,10
272,490,2016,2,20,11
232,415,2016,2,20,12
411,694,2016,2,20,13
349,663,2016,2,20,14
368,657,2016,2,20,15
355,617,2016,2,20,16
339,582,2016,2,20,17
260,457,2016,2,20,18
192,342,2016,2,20,19
179,325,2016,2,20,20
218,407,2016,2,20,21
251,493,2016,2,20,22
267,475,2016,2,20,23
47,101,2016,2,21,0
8,17,2016,2,21,1
4,13,2016,2,21,2
3,11,2016,2,21,3
4,6,2016,2,21,4
5,10,2016,2,21,5
11,26,2016,2,21,6
53,82,2016,2,21,7
125,222,2016,2,21,8
308,540,2016,2,21,9
445,787,2016,2,21,10
412,709,2016,2,21,11
457,802,2016,2,21,12
500,883,2016,2,21,13
661,1138,2016,2,21,14
583,1048,2016,2,21,15
690,1265,2016,2,21,16
790,1361,2016,2,21,17
768,1325,2016,2,21,18
754,1290,2016,2,21,19
848,1455,2016,2,21,20
831,1370,2016,2,21,21
831,1400,2016,2,21,22
855,1416,2016,2,21,23
116,174,2016,2,22,0
96,162,2016,2,22,1
2,2,2016,2,22,2
30,41,2016,2,22,3
6,17,2016,2,22,4
10,16,2016,2,22,5
35,60,2016,2,22,6
368,621,2016,2,22,7
662,1060,2016,2,22,8
782,1285,2016,2,22,9
856,1467,2016,2,22,10
634,1044,2016,2,22,11
790,1350,2016,2,22,12
698,1159,2016,2,22,13
634,1057,2016,2,22,14
667,1079,2016,2,22,15
650,1070,2016,2,22,16
713,1190,2016,2,22,17
816,1333,2016,2,22,18
741,1257,2016,2,22,19
685,1139,2016,2,22,20
718,1275,2016,2,22,21
665,1125,2016,2,22,22
627,1052,2016,2,22,23
165,292,2016,2,23,0
2,3,2016,2,23,1
2,2,2016,2,23,2
2,6,2016,2,23,4
4,4,2016,2,23,5
61,102,2016,2,23,6
279,490,2016,2,23,7
547,923,2016,2,23,8
501,838,2016,2,23,9
652,1083,2016,2,23,10
526,863,2016,2,23,11
616,1062,2016,2,23,12
481,799,2016,2,23,13
415,756,2016,2,23,14
521,947,2016,2,23,15
570,918,2016,2,23,16
626,1102,2016,2,23,17
609,1053,2016,2,23,18
679,1130,2016,2,23,19
606,1063,2016,2,23,20
562,878,2016,2,23,21
538,894,2016,2,23,22
728,1166,2016,2,23,23
656,1166,2016,2,24,0
177,333,2016,2,24,1
6,6,2016,2,24,2
3,4,2016,2,24,3
7,15,2016,2,24,4
9,16,2016,2,24,5
53,81,2016,2,24,6
221,355,2016,2,24,7
380,626,2016,2,24,8
276,441,2016,2,24,9
495,779,2016,2,24,10
387,695,2016,2,24,11
398,683,2016,2,24,12
356,632,2016,2,24,13
564,902,2016,2,24,14
424,713,2016,2,24,15
451,723,2016,2,24,16
521,863,2016,2,24,17
623,1060,2016,2,24,18
384,691,2016,2,24,19
441,753,2016,2,24,20
480,826,2016,2,24,21
422,740,2016,2,24,22
299,510,2016,2,24,23
237,387,2016,2,25,0
541,928,2016,2,25,1
695,1176,2016,2,25,2
199,331,2016,2,25,3
48,111,2016,2,25,4
81,137,2016,2,25,5
147,247,2016,2,25,6
287,456,2016,2,25,7
431,764,2016,2,25,8
619,1021,2016,2,25,9
687,1269,2016,2,25,10
574,945,2016,2,25,11
754,1289,2016,2,25,12
433,730,2016,2,25,13
592,1015,2016,2,25,14
754,1271,2016,2,25,15
735,1152,2016,2,25,16
761,1292,2016,2,25,17
738,1250,2016,2,25,18
746,1274,2016,2,25,19
713,1150,2016,2,25,20
880,1473,2016,2,25,21
803,1353,2016,2,25,22
858,1447,2016,2,25,23
261,453,2016,2,26,0
4,8,2016,2,26,1
1,1,2016,2,26,2
1,1,2016,2,26,3
8,17,2016,2,26,4
11,13,2016,2,26,5
28,55,2016,2,26,6
111,183,2016,2,26,7
313,543,2016,2,26,8
300,541,2016,2,26,9
444,801,2016,2,26,10
448,764,2016,2,26,11
548,961,2016,2,26,12
448,816,2016,2,26,13
507,886,2016,2,26,14
537,884,2016,2,26,15
587,1017,2016,2,26,16
765,1318,2016,2,26,17
709,1162,2016,2,26,18
551,971,2016,2,26,19
685,1165,2016,2,26,20
675,1150,2016,2,26,21
614,1049,2016,2,26,22
716,1280,2016,2,26,23
459,783,2016,2,27,0
21,32,2016,2,27,1
12,21,2016,2,27,2
4,3,2016,2,27,3
4,6,2016,2,27,4
6,15,2016,2,27,5
13,19,2016,2,27,6
21,44,2016,2,27,7
141,267,2016,2,27,8
182,330,2016,2,27,9
347,663,2016,2,27,10
234,417,2016,2,27,11
200,334,2016,2,27,12
368,642,2016,2,27,13
308,530,2016,2,27,14
325,548,2016,2,27,15
395,681,2016,2,27,16
370,646,2016,2,27,17
236,410,2016,2,27,18
272,455,2016,2,27,19
244,399,2016,2,27,20
413,729,2016,2,27,21
196,310,2016,2,27,22
306,510,2016,2,27,23
70,115,2016,2,28,0
50,91,2016,2,28,1
6,16,2016,2,28,2
2,2,2016,2,28,3
3,4,2016,2,28,4
7,7,2016,2,28,5
6,6,2016,2,28,6
38,56,2016,2,28,7
97,179,2016,2,28,8
253,438,2016,2,28,9
388,686,2016,2,28,10
343,571,2016,2,28,11
369,578,2016,2,28,12
483,862,2016,2,28,13
668,1150,2016,2,28,14
602,1023,2016,2,28,15
799,1387,2016,2,28,16
747,1329,2016,2,28,17
736,1251,2016,2,28,18
833,1395,2016,2,28,19
809,1362,2016,2,28,20
931,1518,2016,2,28,21
897,1482,2016,2,28,22
859,1352,2016,2,28,23
344,559,2016,2,29,0
6,9,2016,2,29,1
2,2,2016,2,29,2
1,1,2016,2,29,3
3,11,2016,2,29,4
7,13,2016,2,29,5
65,101,2016,2,29,6
330,583,2016,2,29,7
609,1028,2016,2,29,8
840,1427,2016,2,29,9
877,1456,2016,2,29,10
707,1201,2016,2,29,11
476,776,2016,2,29,12
576,1003,2016,2,29,13
696,1186,2016,2,29,14
632,1059,2016,2,29,15
672,1153,2016,2,29,16
739,1258,2016,2,29,17
661,1082,2016,2,29,18
682,1091,2016,2,29,19
569,886,2016,2,29,20
811,1335,2016,2,29,21
581,942,2016,2,29,22
700,1236,2016,2,29,23
127,197,2016,3,1,0
8,9,2016,3,1,1
1,2,2016,3,1,2
5,9,2016,3,1,4
9,17,2016,3,1,5
32,47,2016,3,1,6
276,495,2016,3,1,7
415,679,2016,3,1,8
675,1118,2016,3,1,9
642,1086,2016,3,1,10
620,1022,2016,3,1,11
460,785,2016,3,1,12
485,832,2016,3,1,13
506,889,2016,3,1,14
514,829,2016,3,1,15
605,1007,2016,3,1,16
656,1119,2016,3,1,17
660,1073,2016,3,1,18
622,1093,2016,3,1,19
556,936,2016,3,1,20
668,1165,2016,3,1,21
522,879,2016,3,1,22
401,721,2016,3,1,23
243,416,2016,3,2,0
35,55,2016,3,2,1
1,3,2016,3,2,2
1,2,2016,3,2,3
4,4,2016,3,2,4
12,21,2016,3,2,5
25,45,2016,3,2,6
181,266,2016,3,2,7
306,491,2016,3,2,8
331,540,2016,3,2,9
611,992,2016,3,2,10
447,734,2016,3,2,11
519,881,2016,3,2,12
451,752,2016,3,2,13
510,846,2016,3,2,14
475,774,2016,3,2,15
617,1007,2016,3,2,16
586,1055,2016,3,2,17
644,1116,2016,3,2,18
786,1388,2016,3,2,19
530,903,2016,3,2,20
786,1309,2016,3,2,21
676,1137,2016,3,2,22
654,1098,2016,3,2,23
112,204,2016,3,3,0
7,10,2016,3,3,1
1,1,2016,3,3,3
4,9,2016,3,3,4
8,8,2016,3,3,5
22,24,2016,3,3,6
200,335,2016,3,3,7
305,497,2016,3,3,8
497,900,2016,3,3,9
544,969,2016,3,3,10
416,690,2016,3,3,11
595,1017,2016,3,3,12
548,951,2016,3,3,13
555,997,2016,3,3,14
592,954,2016,3,3,15
634,1078,2016,3,3,16
641,1076,2016,3,3,17
751,1282,2016,3,3,18
694,1245,2016,3,3,19
770,1310,2016,3,3,20
818,1393,2016,3,3,21
680,1114,2016,3,3,22
570,971,2016,3,3,23
225,377,2016,3,4,0
59,107,2016,3,4,1
1,1,2016,3,4,2
2,2,2016,3,4,3
11,22,2016,3,4,4
15,30,2016,3,4,5
19,32,2016,3,4,6
89,123,2016,3,4,7
277,459,2016,3,4,8
345,596,2016,3,4,9
371,628,2016,3,4,10
576,1053,2016,3,4,11
434,723,2016,3,4,12
603,1036,2016,3,4,13
630,1117,2016,3,4,14
609,1032,2016,3,4,15
679,1166,2016,3,4,16
638,1116,2016,3,4,17
615,1023,2016,3,4,18
667,1164,2016,3,4,19
692,1214,2016,3,4,20
660,1124,2016,3,4,21
524,880,2016,3,4,22
731,1239,2016,3,4,23
412,746,2016,3,5,0
14,28,2016,3,5,1
6,6,2016,3,5,2
11,17,2016,3,5,3
5,6,2016,3,5,4
6,7,2016,3,5,5
15,16,2016,3,5,6
13,24,2016,3,5,7
136,244,2016,3,5,8
257,466,2016,3,5,9
397,721,2016,3,5,10
285,518,2016,3,5,11
327,568,2016,3,5,12
339,606,2016,3,5,13
349,646,2016,3,5,14
398,658,2016,3,5,15
459,785,2016,3,5,16
406,758,2016,3,5,17
314,495,2016,3,5,18
294,524,2016,3,5,19
327,554,2016,3,5,20
290,492,2016,3,5,21
433,719,2016,3,5,22
241,433,2016,3,5,23
110,189,2016,3,6,0
13,20,2016,3,6,1
3,3,2016,3,6,2
3,16,2016,3,6,3
5,5,2016,3,6,4
11,18,2016,3,6,5
21,31,2016,3,6,6
25,34,2016,3,6,7
132,200,2016,3,6,8
263,420,2016,3,6,9
438,811,2016,3,6,10
304,563,2016,3,6,11
457,778,2016,3,6,12
529,988,2016,3,6,13
712,1219,2016,3,6,14
653,1164,2016,3,6,15
685,1197,2016,3,6,16
892,1540,2016,3,6,17
694,1180,2016,3,6,18
845,1424,2016,3,6,19
925,1593,2016,3,6,20
978,1694,2016,3,6,21
848,1425,2016,3,6,22
904,1456,2016,3,6,23
305,519,2016,3,7,0
59,91,2016,3,7,1
4,5,2016,3,7,4
17,27,2016,3,7,5
60,99,2016,3,7,6
298,540,2016,3,7,7
670,1125,2016,3,7,8
778,1279,2016,3,7,9
913,1582,2016,3,7,10
792,1321,2016,3,7,11
648,1124,2016,3,7,12
520,877,2016,3,7,13
751,1328,2016,3,7,14
773,1368,2016,3,7,15
711,1170,2016,3,7,16
693,1153,2016,3,7,17
723,1166,2016,3,7,18
658,1108,2016,3,7,19
645,1070,2016,3,7,20
837,1471,2016,3,7,21
677,1114,2016,3,7,22
673,1107,2016,3,7,23
158,267,2016,3,8,0
57,87,2016,3,8,1
1,1,2016,3,8,2
1,1,2016,3,8,3
4,5,2016,3,8,4
12,14,2016,3,8,5
35,59,2016,3,8,6
253,412,2016,3,8,7
510,888,2016,3,8,8
685,1144,2016,3,8,9
752,1223,2016,3,8,10
596,1048,2016,3,8,11
483,834,2016,3,8,12
480,851,2016,3,8,13
498,829,2016,3,8,14
638,1022,2016,3,8,15
625,1072,2016,3,8,16
752,1245,2016,3,8,17
638,1078,2016,3,8,18
792,1379,2016,3,8,19
603,1029,2016,3,8,20
635,1056,2016,3,8,21
705,1160,2016,3,8,22
520,814,2016,3,8,23
135,227,2016,3,9,0
2,2,2016,3,9,1
1,2,2016,3,9,3
4,4,2016,3,9,4
16,25,2016,3,9,5
25,39,2016,3,9,6
322,548,2016,3,9,7
426,752,2016,3,9,8
579,968,2016,3,9,9
781,1315,2016,3,9,10
666,1167,2016,3,9,11
518,912,2016,3,9,12
454,754,2016,3,9,13
582,1013,2016,3,9,14
643,1052,2016,3,9,15
618,1088,2016,3,9,16
595,994,2016,3,9,17
601,1020,2016,3,9,18
442,738,2016,3,9,19
482,822,2016,3,9,20
522,865,2016,3,9,21
868,1457,2016,3,9,22
808,1275,2016,3,9,23
600,1052,2016,3,10,0
189,313,2016,3,10,1
5,5,2016,3,10,2
1,5,2016,3,10,3
2,2,2016,3,10,4
16,21,2016,3,10,5
33,57,2016,3,10,6
243,375,2016,3,10,7
381,669,2016,3,10,8
611,1093,2016,3,10,9
683,1184,2016,3,10,10
539,930,2016,3,10,11
516,902,2016,3,10,12
554,1002,2016,3,10,13
555,998,2016,3,10,14
674,1109,2016,3,10,15
672,1115,2016,3,10,16
840,1373,2016,3,10,17
733,1294,2016,3,10,18
803,1380,2016,3,10,19
778,1314,2016,3,10,20
812,1331,2016,3,10,21
804,1314,2016,3,10,22
544,901,2016,3,10,23
150,268,2016,3,11,0
45,75,2016,3,11,1
2,2,2016,3,11,2
6,9,2016,3,11,4
13,20,2016,3,11,5
24,42,2016,3,11,6
195,320,2016,3,11,7
402,718,2016,3,11,8
408,720,2016,3,11,9
512,867,2016,3,11,10
560,1037,2016,3,11,11
411,726,2016,3,11,12
567,987,2016,3,11,13
722,1281,2016,3,11,14
670,1135,2016,3,11,15
641,1046,2016,3,11,16
766,1312,2016,3,11,17
734,1289,2016,3,11,18
582,992,2016,3,11,19
704,1253,2016,3,11,20
629,1121,2016,3,11,21
589,1003,2016,3,11,22
738,1268,2016,3,11,23
267,433,2016,3,12,0
53,100,2016,3,12,1
39,75,2016,3,12,2
2,2,2016,3,12,3
3,5,2016,3,12,4
8,18,2016,3,12,5
17,25,2016,3,12,6
41,72,2016,3,12,7
136,231,2016,3,12,8
201,341,2016,3,12,9
417,696,2016,3,12,10
307,605,2016,3,12,11
264,476,2016,3,12,12
340,624,2016,3,12,13
329,577,2016,3,12,14
468,833,2016,3,12,15
396,758,2016,3,12,16
381,689,2016,3,12,17
398,731,2016,3,12,18
280,536,2016,3,12,19
305,550,2016,3,12,20
305,534,2016,3,12,21
380,681,2016,3,12,22
333,557,2016,3,12,23
87,150,2016,3,13,0
3,3,2016,3,13,1
4,8,2016,3,13,3
13,24,2016,3,13,4
5,5,2016,3,13,5
23,31,2016,3,13,6
49,59,2016,3,13,7
142,246,2016,3,13,8
273,476,2016,3,13,9
497,911,2016,3,13,10
310,560,2016,3,13,11
542,1006,2016,3,13,12
437,806,2016,3,13,13
785,1311,2016,3,13,14
665,1168,2016,3,13,15
814,1395,2016,3,13,16
843,1493,2016,3,13,17
836,1410,2016,3,13,18
817,1376,2016,3,13,19
961,1627,2016,3,13,20
981,1592,2016,3,13,21
858,1405,2016,3,13,22
884,1398,2016,3,13,23
403,663,2016,3,14,0
51,78,2016,3,14,1
4,5,2016,3,14,4
14,15,2016,3,14,5
97,148,2016,3,14,6
338,584,2016,3,14,7
624,1057,2016,3,14,8
814,1324,2016,3,14,9
812,1313,2016,3,14,10
828,1452,2016,3,14,11
442,740,2016,3,14,12
696,1213,2016,3,14,13
643,1097,2016,3,14,14
700,1138,2016,3,14,15
475,787,2016,3,14,16
583,1018,2016,3,14,17
759,1371,2016,3,14,18
588,998,2016,3,14,19
721,1274,2016,3,14,20
541,900,2016,3,14,21
668,1108,2016,3,14,22
986,1681,2016,3,14,23
886,1557,2016,3,15,0
299,491,2016,3,15,1
3,8,2016,3,15,2
2,2,2016,3,15,3
3,6,2016,3,15,4
10,13,2016,3,15,5
26,45,2016,3,15,6
278,470,2016,3,15,7
445,792,2016,3,15,8
637,1113,2016,3,15,9
635,1103,2016,3,15,10
711,1236,2016,3,15,11
536,891,2016,3,15,12
584,966,2016,3,15,13
655,1171,2016,3,15,14
558,928,2016,3,15,15
680,1118,2016,3,15,16
667,1136,2016,3,15,17
698,1251,2016,3,15,18
724,1233,2016,3,15,19
642,1069,2016,3,15,20
558,935,2016,3,15,21
764,1308,2016,3,15,22
678,1181,2016,3,15,23
174,294,2016,3,16,0
3,4,2016,3,16,1
1,1,2016,3,16,2
2,6,2016,3,16,3
8,16,2016,3,16,4
20,25,2016,3,16,5
15,23,2016,3,16,6
235,380,2016,3,16,7
427,728,2016,3,16,8
635,1067,2016,3,16,9
720,1229,2016,3,16,10
695,1261,2016,3,16,11
520,905,2016,3,16,12
563,983,2016,3,16,13
527,883,2016,3,16,14
689,1165,2016,3,16,15
726,1221,2016,3,16,16
747,1307,2016,3,16,17
654,1125,2016,3,16,18
612,1005,2016,3,16,19
743,1281,2016,3,16,20
843,1361,2016,3,16,21
616,1065,2016,3,16,22
842,1384,2016,3,16,23
232,386,2016,3,17,0
21,40,2016,3,17,1
3,8,2016,3,17,2
2,3,2016,3,17,3
2,2,2016,3,17,4
11,28,2016,3,17,5
45,61,2016,3,17,6
228,373,2016,3,17,7
351,624,2016,3,17,8
528,924,2016,3,17,9
621,1003,2016,3,17,10
619,1091,2016,3,17,11
448,779,2016,3,17,12
523,876,2016,3,17,13
626,1081,2016,3,17,14
587,1049,2016,3,17,15
607,1001,2016,3,17,16
601,1057,2016,3,17,17
574,1015,2016,3,17,18
711,1171,2016,3,17,19
883,1463,2016,3,17,20
913,1530,2016,3,17,21
990,1639,2016,3,17,22
812,1361,2016,3,17,23
279,535,2016,3,18,0
73,128,2016,3,18,1
3,4,2016,3,18,3
11,12,2016,3,18,4
16,26,2016,3,18,5
37,59,2016,3,18,6
204,382,2016,3,18,7
422,709,2016,3,18,8
489,828,2016,3,18,9
562,1034,2016,3,18,10
555,955,2016,3,18,11
468,838,2016,3,18,12
552,915,2016,3,18,13
633,1106,2016,3,18,14
422,704,2016,3,18,15
597,970,2016,3,18,16
694,1200,2016,3,18,17
795,1435,2016,3,18,18
663,1274,2016,3,18,19
673,1118,2016,3,18,20
698,1219,2016,3,18,21
684,1174,2016,3,18,22
667,1169,2016,3,18,23
262,459,2016,3,19,0
39,67,2016,3,19,1
5,5,2016,3,19,2
1,1,2016,3,19,3
2,3,2016,3,19,4
15,25,2016,3,19,5
28,40,2016,3,19,6
40,61,2016,3,19,7
177,334,2016,3,19,8
286,524,2016,3,19,9
315,574,2016,3,19,10
454,810,2016,3,19,11
234,390,2016,3,19,12
393,675,2016,3,19,13
363,690,2016,3,19,14
372,645,2016,3,19,15
369,655,2016,3,19,16
418,747,2016,3,19,17
389,700,2016,3,19,18
279,472,2016,3,19,19
290,537,2016,3,19,20
350,599,2016,3,19,21
331,559,2016,3,19,22
423,718,2016,3,19,23
236,419,2016,3,20,0
18,21,2016,3,20,1
30,48,2016,3,20,2
3,8,2016,3,20,3
10,13,2016,3,20,4
6,11,2016,3,20,5
30,55,2016,3,20,6
61,97,2016,3,20,7
167,284,2016,3,20,8
279,458,2016,3,20,9
476,830,2016,3,20,10
365,598,2016,3,20,11
525,881,2016,3,20,12
473,804,2016,3,20,13
551,892,2016,3,20,14
713,1154,2016,3,20,15
741,1235,2016,3,20,16
869,1521,2016,3,20,17
849,1405,2016,3,20,18
706,1144,2016,3,20,19
890,1514,2016,3,20,20
737,1272,2016,3,20,21
978,1603,2016,3,20,22
638,1037,2016,3,20,23
384,647,2016,3,21,0
47,70,2016,3,21,1
6,7,2016,3,21,2
3,3,2016,3,21,3
16,28,2016,3,21,4
20,38,2016,3,21,5
106,176,2016,3,21,6
240,407,2016,3,21,7
622,1067,2016,3,21,8
795,1332,2016,3,21,9
836,1391,2016,3,21,10
681,1121,2016,3,21,11
698,1301,2016,3,21,12
622,1108,2016,3,21,13
649,1117,2016,3,21,14
523,908,2016,3,21,15
588,984,2016,3,21,16
681,1176,2016,3,21,17
608,1079,2016,3,21,18
528,859,2016,3,21,19
585,967,2016,3,21,20
632,1119,2016,3,21,21
647,1018,2016,3,21,22
902,1540,2016,3,21,23
822,1437,2016,3,22,0
97,197,2016,3,22,1
5,6,2016,3,22,2
4,5,2016,3,22,4
11,20,2016,3,22,5
18,33,2016,3,22,6
307,499,2016,3,22,7
394,677,2016,3,22,8
670,1185,2016,3,22,9
759,1306,2016,3,22,10
615,1062,2016,3,22,11
481,853,2016,3,22,12
435,860,2016,3,22,13
523,967,2016,3,22,14
577,997,2016,3,22,15
641,1085,2016,3,22,16
638,1073,2016,3,22,17
656,1117,2016,3,22,18
648,1093,2016,3,22,19
584,1003,2016,3,22,20
706,1213,2016,3,22,21
538,898,2016,3,22,22
483,832,2016,3,22,23
116,211,2016,3,23,0
5,6,2016,3,23,1
7,12,2016,3,23,2
8,10,2016,3,23,4
8,8,2016,3,23,5
29,64,2016,3,23,6
283,474,2016,3,23,7
335,554,2016,3,23,8
574,957,2016,3,23,9
646,1122,2016,3,23,10
561,992,2016,3,23,11
470,800,2016,3,23,12
451,746,2016,3,23,13
499,904,2016,3,23,14
542,901,2016,3,23,15
605,1024,2016,3,23,16
702,1174,2016,3,23,17
562,963,2016,3,23,18
702,1197,2016,3,23,19
650,1129,2016,3,23,20
660,1113,2016,3,23,21
657,1104,2016,3,23,22
427,749,2016,3,23,23
151,274,2016,3,24,0
4,9,2016,3,24,1
1,1,2016,3,24,2
2,2,2016,3,24,3
12,26,2016,3,24,4
22,31,2016,3,24,5
28,45,2016,3,24,6
213,354,2016,3,24,7
314,538,2016,3,24,8
509,933,2016,3,24,9
555,1020,2016,3,24,10
540,1020,2016,3,24,11
465,823,2016,3,24,12
440,729,2016,3,24,13
616,1121,2016,3,24,14
599,1045,2016,3,24,15
740,1249,2016,3,24,16
747,1332,2016,3,24,17
540,927,2016,3,24,18
600,1113,2016,3,24,19
637,1068,2016,3,24,20
580,1044,2016,3,24,21
708,1187,2016,3,24,22
762,1336,2016,3,24,23
591,1051,2016,3,25,0
512,935,2016,3,25,1
196,315,2016,3,25,2
38,53,2016,3,25,3
35,60,2016,3,25,4
25,47,2016,3,25,5
25,53,2016,3,25,6
163,270,2016,3,25,7
346,604,2016,3,25,8
365,690,2016,3,25,9
419,754,2016,3,25,10
589,1070,2016,3,25,11
577,1093,2016,3,25,12
480,939,2016,3,25,13
596,1103,2016,3,25,14
589,1028,2016,3,25,15
658,1194,2016,3,25,16
600,1115,2016,3,25,17
573,1040,2016,3,25,18
538,929,2016,3,25,19
516,878,2016,3,25,20
528,945,2016,3,25,21
507,935,2016,3,25,22
502,903,2016,3,25,23
120,207,2016,3,26,0
44,76,2016,3,26,1
1,1,2016,3,26,2
7,10,2016,3,26,3
6,7,2016,3,26,4
5,5,2016,3,26,5
19,39,2016,3,26,6
42,65,2016,3,26,7
141,249,2016,3,26,8
173,308,2016,3,26,9
332,625,2016,3,26,10
305,541,2016,3,26,11
261,474,2016,3,26,12
273,487,2016,3,26,13
277,489,2016,3,26,14
315,561,2016,3,26,15
218,417,2016,3,26,16
311,559,2016,3,26,17
290,533,2016,3,26,18
189,342,2016,3,26,19
232,387,2016,3,26,20
204,348,2016,3,26,21
209,381,2016,3,26,22
263,461,2016,3,26,23
192,377,2016,3,27,0
31,46,2016,3,27,1
3,3,2016,3,27,2
1,1,2016,3,27,3
7,10,2016,3,27,4
13,25,2016,3,27,5
32,46,2016,3,27,6
45,62,2016,3,27,7
131,239,2016,3,27,8
204,335,2016,3,27,9
403,763,2016,3,27,10
333,636,2016,3,27,11
420,785,2016,3,27,12
426,750,2016,3,27,13
504,982,2016,3,27,14
615,1038,2016,3,27,15
636,1188,2016,3,27,16
826,1429,2016,3,27,17
781,1342,2016,3,27,18
923,1573,2016,3,27,19
895,1482,2016,3,27,20
978,1645,2016,3,27,21
979,1639,2016,3,27,22
855,1409,2016,3,27,23
400,642,2016,3,28,0
32,45,2016,3,28,1
37,62,2016,3,28,2
3,3,2016,3,28,3
9,11,2016,3,28,4
8,14,2016,3,28,5
77,130,2016,3,28,6
391,620,2016,3,28,7
594,1022,2016,3,28,8
847,1459,2016,3,28,9
706,1215,2016,3,28,10
879,1505,2016,3,28,11
672,1183,2016,3,28,12
520,906,2016,3,28,13
594,1003,2016,3,28,14
593,1045,2016,3,28,15
551,916,2016,3,28,16
731,1268,2016,3,28,17
553,935,2016,3,28,18
646,1089,2016,3,28,19
756,1293,2016,3,28,20
520,829,2016,3,28,21
580,975,2016,3,28,22
818,1382,2016,3,28,23
832,1525,2016,3,29,0
754,1306,2016,3,29,1
98,164,2016,3,29,2
3,3,2016,3,29,3
5,7,2016,3,29,4
13,36,2016,3,29,5
22,41,2016,3,29,6
308,518,2016,3,29,7
383,663,2016,3,29,8
600,1056,2016,3,29,9
581,979,2016,3,29,10
592,1056,2016,3,29,11
657,1071,2016,3,29,12
585,1072,2016,3,29,13
477,847,2016,3,29,14
525,923,2016,3,29,15
572,987,2016,3,29,16
469,810,2016,3,29,17
706,1234,2016,3,29,18
540,905,2016,3,29,19
660,1163,2016,3,29,20
553,907,2016,3,29,21
624,1067,2016,3,29,22
756,1339,2016,3,29,23
619,1111,2016,3,30,0
168,328,2016,3,30,1
26,45,2016,3,30,2
1,1,2016,3,30,3
9,13,2016,3,30,4
11,20,2016,3,30,5
25,41,2016,3,30,6
234,366,2016,3,30,7
420,743,2016,3,30,8
578,1026,2016,3,30,9
699,1277,2016,3,30,10
623,1110,2016,3,30,11
499,905,2016,3,30,12
501,871,2016,3,30,13
