num_pickups,num_passengers,yr,mnth,d,hr
281,501,2014,4,5,21
361,610,2014,4,5,22
239,383,2014,4,5,23
39,66,2014,4,6,0
10,17,2014,4,6,1
8,17,2014,4,6,2
7,14,2014,4,6,3
11,18,2014,4,6,4
9,13,2014,4,6,5
7,13,2014,4,6,6
28,31,2014,4,6,7
97,166,2014,4,6,8
204,320,2014,4,6,9
307,448,2014,4,6,10
288,457,2014,4,6,11
400,597,2014,4,6,12
446,691,2014,4,6,13
644,1084,2014,4,6,14
660,1158,2014,4,6,15
822,1429,2014,4,6,16
841,1445,2014,4,6,17
785,1358,2014,4,6,18
760,1275,2014,4,6,19
747,1317,2014,4,6,20
953,1667,2014,4,6,21
989,1654,2014,4,6,22
1001,1682,2014,4,6,23
304,505,2014,4,7,0
20,45,2014,4,7,1
9,20,2014,4,7,2
9,22,2014,4,7,3
21,36,2014,4,7,4
45,84,2014,4,7,5
81,183,2014,4,7,6
309,442,2014,4,7,7
620,1024,2014,4,7,8
787,1262,2014,4,7,9
827,1336,2014,4,7,10
764,1293,2014,4,7,11
586,978,2014,4,7,12
627,993,2014,4,7,13
608,1053,2014,4,7,14
568,983,2014,4,7,15
516,842,2014,4,7,16
536,904,2014,4,7,17
464,727,2014,4,7,18
449,732,2014,4,7,19
457,781,2014,4,7,20
598,975,2014,4,7,21
874,1469,2014,4,7,22
916,1623,2014,4,7,23
648,1152,2014,4,8,0
285,528,2014,4,8,1
14,27,2014,4,8,2
9,22,2014,4,8,3
23,48,2014,4,8,4
59,120,2014,4,8,5
100,185,2014,4,8,6
237,364,2014,4,8,7
370,582,2014,4,8,8
489,784,2014,4,8,9
569,961,2014,4,8,10
524,910,2014,4,8,11
596,994,2014,4,8,12
468,754,2014,4,8,13
487,796,2014,4,8,14
438,735,2014,4,8,15
474,783,2014,4,8,16
633,1089,2014,4,8,17
548,943,2014,4,8,18
605,1007,2014,4,8,19
669,1129,2014,4,8,20
675,1178,2014,4,8,21
563,920,2014,4,8,22
446,783,2014,4,8,23
48,96,2014,4,9,0
9,21,2014,4,9,1
5,11,2014,4,9,2
4,7,2014,4,9,3
13,20,2014,4,9,4
23,37,2014,4,9,5
50,73,2014,4,9,6
216,324,2014,4,9,7
312,462,2014,4,9,8
415,612,2014,4,9,9
495,791,2014,4,9,10
484,742,2014,4,9,11
494,812,2014,4,9,12
479,800,2014,4,9,13
629,1077,2014,4,9,14
529,878,2014,4,9,15
636,1039,2014,4,9,16
677,1078,2014,4,9,17
556,921,2014,4,9,18
638,1026,2014,4,9,19
715,1171,2014,4,9,20
713,1213,2014,4,9,21
653,1131,2014,4,9,22
483,822,2014,4,9,23
92,168,2014,4,10,0
11,17,2014,4,10,1
3,7,2014,4,10,2
1,2,2014,4,10,3
8,10,2014,4,10,4
21,31,2014,4,10,5
37,60,2014,4,10,6
202,331,2014,4,10,7
326,467,2014,4,10,8
431,675,2014,4,10,9
606,1013,2014,4,10,10
557,980,2014,4,10,11
523,910,2014,4,10,12
550,949,2014,4,10,13
614,1024,2014,4,10,14
540,871,2014,4,10,15
658,1109,2014,4,10,16
712,1215,2014,4,10,17
740,1240,2014,4,10,18
793,1321,2014,4,10,19
735,1152,2014,4,10,20
823,1348,2014,4,10,21
836,1484,2014,4,10,22
607,1092,2014,4,10,23
128,228,2014,4,11,0
12,23,2014,4,11,1
3,4,2014,4,11,2
5,14,2014,4,11,3
14,17,2014,4,11,4
23,33,2014,4,11,5
26,50,2014,4,11,6
186,325,2014,4,11,7
220,311,2014,4,11,8
441,761,2014,4,11,9
489,837,2014,4,11,10
526,910,2014,4,11,11
495,886,2014,4,11,12
600,998,2014,4,11,13
608,1077,2014,4,11,14
531,871,2014,4,11,15
658,1058,2014,4,11,16
789,1398,2014,4,11,17
602,1063,2014,4,11,18
640,1058,2014,4,11,19
750,1313,2014,4,11,20
755,1332,2014,4,11,21
793,1424,2014,4,11,22
541,952,2014,4,11,23
82,145,2014,4,12,0
23,50,2014,4,12,1
15,26,2014,4,12,2
7,14,2014,4,12,3
10,15,2014,4,12,4
9,17,2014,4,12,5
13,16,2014,4,12,6
58,104,2014,4,12,7
132,224,2014,4,12,8
234,384,2014,4,12,9
359,629,2014,4,12,10
360,653,2014,4,12,11
332,635,2014,4,12,12
291,540,2014,4,12,13
366,638,2014,4,12,14
376,683,2014,4,12,15
348,635,2014,4,12,16
401,724,2014,4,12,17
244,420,2014,4,12,18
202,352,2014,4,12,19
216,359,2014,4,12,20
269,523,2014,4,12,21
272,507,2014,4,12,22
333,654,2014,4,12,23
135,227,2014,4,13,0
9,10,2014,4,13,1
7,23,2014,4,13,2
9,10,2014,4,13,3
13,30,2014,4,13,4
7,10,2014,4,13,5
21,33,2014,4,13,6
32,48,2014,4,13,7
94,158,2014,4,13,8
224,368,2014,4,13,9
239,407,2014,4,13,10
360,610,2014,4,13,11
386,684,2014,4,13,12
508,878,2014,4,13,13
573,1000,2014,4,13,14
638,1141,2014,4,13,15
637,1127,2014,4,13,16
747,1252,2014,4,13,17
839,1464,2014,4,13,18
698,1181,2014,4,13,19
786,1312,2014,4,13,20
904,1535,2014,4,13,21
947,1553,2014,4,13,22
896,1542,2014,4,13,23
391,642,2014,4,14,0
10,12,2014,4,14,1
10,16,2014,4,14,2
6,12,2014,4,14,3
21,39,2014,4,14,4
35,68,2014,4,14,5
62,106,2014,4,14,6
302,508,2014,4,14,7
495,786,2014,4,14,8
727,1158,2014,4,14,9
702,1195,2014,4,14,10
690,1168,2014,4,14,11
600,1025,2014,4,14,12
493,870,2014,4,14,13
552,918,2014,4,14,14
504,841,2014,4,14,15
565,949,2014,4,14,16
533,914,2014,4,14,17
517,925,2014,4,14,18
526,851,2014,4,14,19
534,932,2014,4,14,20
651,1127,2014,4,14,21
702,1216,2014,4,14,22
431,750,2014,4,14,23
156,260,2014,4,15,0
10,11,2014,4,15,1
3,4,2014,4,15,2
3,3,2014,4,15,3
6,10,2014,4,15,4
20,35,2014,4,15,5
31,45,2014,4,15,6
188,268,2014,4,15,7
231,381,2014,4,15,8
458,721,2014,4,15,9
412,687,2014,4,15,10
405,679,2014,4,15,11
531,854,2014,4,15,12
536,883,2014,4,15,13
618,1049,2014,4,15,14
504,872,2014,4,15,15
401,718,2014,4,15,16
654,1156,2014,4,15,17
532,930,2014,4,15,18
749,1242,2014,4,15,19
582,1043,2014,4,15,20
758,1353,2014,4,15,21
748,1356,2014,4,15,22
608,1141,2014,4,15,23
544,1021,2014,4,16,0
202,342,2014,4,16,1
87,133,2014,4,16,2
15,20,2014,4,16,3
20,32,2014,4,16,4
28,38,2014,4,16,5
43,92,2014,4,16,6
143,245,2014,4,16,7
426,706,2014,4,16,8
510,869,2014,4,16,9
690,1238,2014,4,16,10
646,1155,2014,4,16,11
682,1242,2014,4,16,12
602,1093,2014,4,16,13
560,989,2014,4,16,14
514,862,2014,4,16,15
611,1048,2014,4,16,16
622,1138,2014,4,16,17
596,1033,2014,4,16,18
607,1042,2014,4,16,19
691,1240,2014,4,16,20
681,1130,2014,4,16,21
689,1143,2014,4,16,22
802,1434,2014,4,16,23
224,428,2014,4,17,0
6,10,2014,4,17,1
5,6,2014,4,17,2
2,2,2014,4,17,3
13,27,2014,4,17,4
11,22,2014,4,17,5
29,52,2014,4,17,6
211,363,2014,4,17,7
389,665,2014,4,17,8
545,935,2014,4,17,9
742,1313,2014,4,17,10
698,1242,2014,4,17,11
554,1026,2014,4,17,12
572,1014,2014,4,17,13
605,1108,2014,4,17,14
722,1249,2014,4,17,15
623,1070,2014,4,17,16
809,1422,2014,4,17,17
684,1251,2014,4,17,18
789,1384,2014,4,17,19
739,1334,2014,4,17,20
774,1391,2014,4,17,21
874,1600,2014,4,17,22
817,1483,2014,4,17,23
157,258,2014,4,18,0
6,13,2014,4,18,1
2,2,2014,4,18,2
2,3,2014,4,18,3
8,15,2014,4,18,4
14,18,2014,4,18,5
19,25,2014,4,18,6
148,247,2014,4,18,7
333,600,2014,4,18,8
575,1031,2014,4,18,9
663,1249,2014,4,18,10
562,1045,2014,4,18,11
668,1210,2014,4,18,12
620,1147,2014,4,18,13
611,1135,2014,4,18,14
574,1026,2014,4,18,15
643,1120,2014,4,18,16
614,1151,2014,4,18,17
513,908,2014,4,18,18
546,1010,2014,4,18,19
458,780,2014,4,18,20
546,935,2014,4,18,21
491,860,2014,4,18,22
335,561,2014,4,18,23
84,150,2014,4,19,0
10,13,2014,4,19,1
5,11,2014,4,19,2
9,15,2014,4,19,3
5,13,2014,4,19,4
7,11,2014,4,19,5
5,6,2014,4,19,6
68,128,2014,4,19,7
76,144,2014,4,19,8
216,402,2014,4,19,9
339,612,2014,4,19,10
266,448,2014,4,19,11
283,477,2014,4,19,12
248,417,2014,4,19,13
289,476,2014,4,19,14
283,542,2014,4,19,15
281,514,2014,4,19,16
219,386,2014,4,19,17
239,422,2014,4,19,18
166,295,2014,4,19,19
180,316,2014,4,19,20
219,401,2014,4,19,21
209,416,2014,4,19,22
200,353,2014,4,19,23
55,98,2014,4,20,0
5,6,2014,4,20,1
4,13,2014,4,20,2
4,7,2014,4,20,3
10,27,2014,4,20,4
13,17,2014,4,20,5
10,15,2014,4,20,6
51,85,2014,4,20,7
151,285,2014,4,20,8
263,430,2014,4,20,9
429,758,2014,4,20,10
334,641,2014,4,20,11
441,822,2014,4,20,12
458,871,2014,4,20,13
472,865,2014,4,20,14
535,1035,2014,4,20,15
713,1304,2014,4,20,16
751,1305,2014,4,20,17
723,1328,2014,4,20,18
809,1440,2014,4,20,19
841,1488,2014,4,20,20
1002,1768,2014,4,20,21
929,1661,2014,4,20,22
740,1268,2014,4,20,23
328,580,2014,4,21,0
5,7,2014,4,21,1
2,2,2014,4,21,2
1,5,2014,4,21,3
8,10,2014,4,21,4
18,32,2014,4,21,5
42,72,2014,4,21,6
417,684,2014,4,21,7
757,1180,2014,4,21,8
997,1747,2014,4,21,9
1024,1683,2014,4,21,10
887,1548,2014,4,21,11
829,1461,2014,4,21,12
640,1152,2014,4,21,13
839,1500,2014,4,21,14
749,1327,2014,4,21,15
776,1387,2014,4,21,16
811,1392,2014,4,21,17
757,1307,2014,4,21,18
834,1531,2014,4,21,19
753,1338,2014,4,21,20
846,1436,2014,4,21,21
910,1612,2014,4,21,22
728,1260,2014,4,21,23
199,364,2014,4,22,0
9,21,2014,4,22,1
1,1,2014,4,22,2
4,4,2014,4,22,4
12,19,2014,4,22,5
33,61,2014,4,22,6
278,398,2014,4,22,7
547,955,2014,4,22,8
816,1399,2014,4,22,9
831,1390,2014,4,22,10
870,1524,2014,4,22,11
696,1180,2014,4,22,12
636,1088,2014,4,22,13
750,1342,2014,4,22,14
733,1317,2014,4,22,15
728,1331,2014,4,22,16
718,1377,2014,4,22,17
654,1140,2014,4,22,18
792,1384,2014,4,22,19
651,1136,2014,4,22,20
899,1629,2014,4,22,21
762,1423,2014,4,22,22
705,1241,2014,4,22,23
145,268,2014,4,23,0
3,11,2014,4,23,1
2,2,2014,4,23,2
2,3,2014,4,23,3
2,6,2014,4,23,4
16,30,2014,4,23,5
74,128,2014,4,23,6
246,469,2014,4,23,7
603,1027,2014,4,23,8
787,1277,2014,4,23,9
817,1468,2014,4,23,10
770,1372,2014,4,23,11
670,1149,2014,4,23,12
659,1142,2014,4,23,13
750,1378,2014,4,23,14
603,1050,2014,4,23,15
597,1067,2014,4,23,16
653,1169,2014,4,23,17
752,1339,2014,4,23,18
702,1244,2014,4,23,19
628,1119,2014,4,23,20
701,1188,2014,4,23,21
717,1255,2014,4,23,22
826,1408,2014,4,23,23
467,827,2014,4,24,0
30,47,2014,4,24,1
5,5,2014,4,24,2
2,2,2014,4,24,3
5,7,2014,4,24,4
16,28,2014,4,24,5
34,61,2014,4,24,6
251,407,2014,4,24,7
402,671,2014,4,24,8
759,1307,2014,4,24,9
784,1457,2014,4,24,10
802,1384,2014,4,24,11
670,1196,2014,4,24,12
633,1061,2014,4,24,13
759,1339,2014,4,24,14
703,1228,2014,4,24,15
761,1304,2014,4,24,16
797,1421,2014,4,24,17
889,1522,2014,4,24,18
809,1466,2014,4,24,19
688,1252,2014,4,24,20
873,1587,2014,4,24,21
932,1590,2014,4,24,22
827,1389,2014,4,24,23
89,145,2014,4,25,0
5,7,2014,4,25,1
2,8,2014,4,25,2
3,3,2014,4,25,3
13,23,2014,4,25,4
20,35,2014,4,25,5
29,49,2014,4,25,6
168,275,2014,4,25,7
350,563,2014,4,25,8
537,931,2014,4,25,9
772,1318,2014,4,25,10
661,1250,2014,4,25,11
609,998,2014,4,25,12
617,1066,2014,4,25,13
751,1322,2014,4,25,14
674,1170,2014,4,25,15
674,1172,2014,4,25,16
817,1459,2014,4,25,17
614,1035,2014,4,25,18
630,1110,2014,4,25,19
712,1253,2014,4,25,20
751,1344,2014,4,25,21
739,1275,2014,4,25,22
662,1153,2014,4,25,23
135,238,2014,4,26,0
7,13,2014,4,26,1
4,13,2014,4,26,2
4,9,2014,4,26,3
11,15,2014,4,26,4
14,30,2014,4,26,5
20,33,2014,4,26,6
50,75,2014,4,26,7
87,138,2014,4,26,8
306,540,2014,4,26,9
363,678,2014,4,26,10
394,683,2014,4,26,11
408,756,2014,4,26,12
356,660,2014,4,26,13
431,803,2014,4,26,14
402,682,2014,4,26,15
450,833,2014,4,26,16
424,756,2014,4,26,17
327,589,2014,4,26,18
322,599,2014,4,26,19
229,403,2014,4,26,20
330,607,2014,4,26,21
315,546,2014,4,26,22
351,637,2014,4,26,23
143,258,2014,4,27,0
11,20,2014,4,27,1
5,7,2014,4,27,2
4,6,2014,4,27,3
10,16,2014,4,27,4
11,17,2014,4,27,5
9,12,2014,4,27,6
57,100,2014,4,27,7
155,245,2014,4,27,8
240,382,2014,4,27,9
523,933,2014,4,27,10
498,865,2014,4,27,11
638,1121,2014,4,27,12
617,1004,2014,4,27,13
717,1239,2014,4,27,14
783,1385,2014,4,27,15
717,1262,2014,4,27,16
980,1711,2014,4,27,17
829,1462,2014,4,27,18
829,1394,2014,4,27,19
815,1303,2014,4,27,20
972,1618,2014,4,27,21
1028,1706,2014,4,27,22
1022,1726,2014,4,27,23
656,1074,2014,4,28,0
17,28,2014,4,28,1
4,9,2014,4,28,2
3,4,2014,4,28,3
8,14,2014,4,28,4
30,46,2014,4,28,5
47,61,2014,4,28,6
415,686,2014,4,28,7
626,1005,2014,4,28,8
958,1645,2014,4,28,9
982,1665,2014,4,28,10
906,1585,2014,4,28,11
659,1125,2014,4,28,12
798,1329,2014,4,28,13
779,1329,2014,4,28,14
664,1181,2014,4,28,15
669,1167,2014,4,28,16
790,1405,2014,4,28,17
767,1371,2014,4,28,18
591,1019,2014,4,28,19
775,1272,2014,4,28,20
758,1308,2014,4,28,21
827,1377,2014,4,28,22
782,1391,2014,4,28,23
335,549,2014,4,29,0
5,10,2014,4,29,1
5,14,2014,4,29,2
5,11,2014,4,29,4
7,7,2014,4,29,5
26,40,2014,4,29,6
285,444,2014,4,29,7
447,738,2014,4,29,8
631,1081,2014,4,29,9
722,1235,2014,4,29,10
728,1211,2014,4,29,11
463,807,2014,4,29,12
515,852,2014,4,29,13
661,1131,2014,4,29,14
539,937,2014,4,29,15
572,1008,2014,4,29,16
491,889,2014,4,29,17
617,1081,2014,4,29,18
292,516,2014,4,29,19
627,1047,2014,4,29,20
659,1132,2014,4,29,21
285,467,2014,4,29,22
683,1213,2014,4,29,23
767,1365,2014,4,30,0
481,825,2014,4,30,1
143,226,2014,4,30,2
2,3,2014,4,30,3
12,21,2014,4,30,4
20,38,2014,4,30,5
28,37,2014,4,30,6
238,353,2014,4,30,7
415,678,2014,4,30,8
599,933,2014,4,30,9
631,1067,2014,4,30,10
558,946,2014,4,30,11
631,1021,2014,4,30,12
616,1035,2014,4,30,13
608,1022,2014,4,30,14
533,961,2014,4,30,15
589,1039,2014,4,30,16
811,1448,2014,4,30,17
537,1003,2014,4,30,18
625,1092,2014,4,30,19
616,1015,2014,4,30,20
677,1160,2014,4,30,21
778,1357,2014,4,30,22
764,1270,2014,4,30,23
739,1308,2014,5,1,0
537,980,2014,5,1,1
16,20,2014,5,1,2
6,10,2014,5,1,3
5,8,2014,5,1,4
19,31,2014,5,1,5
27,54,2014,5,1,6
198,300,2014,5,1,7
444,773,2014,5,1,8
431,720,2014,5,1,9
519,879,2014,5,1,10
468,819,2014,5,1,11
638,1171,2014,5,1,12
699,1220,2014,5,1,13
702,1240,2014,5,1,14
770,1374,2014,5,1,15
728,1313,2014,5,1,16
926,1649,2014,5,1,17
889,1542,2014,5,1,18
827,1460,2014,5,1,19
705,1186,2014,5,1,20
896,1606,2014,5,1,21
838,1415,2014,5,1,22
896,1527,2014,5,1,23
615,1051,2014,5,2,0
96,161,2014,5,2,1
8,14,2014,5,2,2
2,2,2014,5,2,3
9,18,2014,5,2,4
15,20,2014,5,2,5
24,41,2014,5,2,6
194,321,2014,5,2,7
392,704,2014,5,2,8
478,776,2014,5,2,9
719,1365,2014,5,2,10
640,1202,2014,5,2,11
651,1163,2014,5,2,12
637,1074,2014,5,2,13
906,1637,2014,5,2,14
730,1320,2014,5,2,15
689,1225,2014,5,2,16
877,1501,2014,5,2,17
878,1556,2014,5,2,18
693,1177,2014,5,2,19
803,1405,2014,5,2,20
716,1234,2014,5,2,21
589,1023,2014,5,2,22
680,1200,2014,5,2,23
65,113,2014,5,3,0
7,9,2014,5,3,1
8,10,2014,5,3,2
6,10,2014,5,3,3
4,5,2014,5,3,4
5,13,2014,5,3,5
11,13,2014,5,3,6
73,138,2014,5,3,7
115,183,2014,5,3,8
306,611,2014,5,3,9
440,787,2014,5,3,10
447,794,2014,5,3,11
372,663,2014,5,3,12
431,804,2014,5,3,13
456,770,2014,5,3,14
432,772,2014,5,3,15
474,866,2014,5,3,16
556,1013,2014,5,3,17
351,628,2014,5,3,18
209,422,2014,5,3,19
190,362,2014,5,3,20
357,642,2014,5,3,21
308,573,2014,5,3,22
337,578,2014,5,3,23
99,202,2014,5,4,0
5,6,2014,5,4,1
3,3,2014,5,4,2
3,3,2014,5,4,3
7,15,2014,5,4,4
13,16,2014,5,4,5
15,23,2014,5,4,6
79,138,2014,5,4,7
165,285,2014,5,4,8
307,536,2014,5,4,9
565,991,2014,5,4,10
513,945,2014,5,4,11
582,1062,2014,5,4,12
748,1352,2014,5,4,13
702,1210,2014,5,4,14
806,1362,2014,5,4,15
816,1392,2014,5,4,16
834,1443,2014,5,4,17
890,1485,2014,5,4,18
753,1315,2014,5,4,19
848,1401,2014,5,4,20
1031,1688,2014,5,4,21
1154,1921,2014,5,4,22
1103,1765,2014,5,4,23
305,486,2014,5,5,0
9,14,2014,5,5,1
1,1,2014,5,5,2
3,3,2014,5,5,3
8,8,2014,5,5,4
20,33,2014,5,5,5
34,49,2014,5,5,6
487,786,2014,5,5,7
735,1297,2014,5,5,8
979,1666,2014,5,5,9
999,1716,2014,5,5,10
930,1575,2014,5,5,11
843,1447,2014,5,5,12
870,1575,2014,5,5,13
754,1314,2014,5,5,14
651,1173,2014,5,5,15
845,1491,2014,5,5,16
779,1333,2014,5,5,17
695,1236,2014,5,5,18
707,1225,2014,5,5,19
824,1389,2014,5,5,20
789,1300,2014,5,5,21
778,1386,2014,5,5,22
578,1005,2014,5,5,23
176,319,2014,5,6,0
6,7,2014,5,6,1
2,2,2014,5,6,3
7,12,2014,5,6,4
12,14,2014,5,6,5
42,64,2014,5,6,6
287,476,2014,5,6,7
547,928,2014,5,6,8
650,1128,2014,5,6,9
779,1375,2014,5,6,10
697,1178,2014,5,6,11
637,1030,2014,5,6,12
648,1120,2014,5,6,13
694,1164,2014,5,6,14
599,993,2014,5,6,15
730,1237,2014,5,6,16
776,1381,2014,5,6,17
722,1237,2014,5,6,18
690,1150,2014,5,6,19
621,1001,2014,5,6,20
643,1078,2014,5,6,21
732,1290,2014,5,6,22
593,973,2014,5,6,23
56,101,2014,5,7,0
7,7,2014,5,7,1
2,2,2014,5,7,2
1,1,2014,5,7,3
6,9,2014,5,7,4
11,11,2014,5,7,5
22,32,2014,5,7,6
368,585,2014,5,7,7
446,755,2014,5,7,8
638,1102,2014,5,7,9
801,1398,2014,5,7,10
705,1172,2014,5,7,11
697,1170,2014,5,7,12
633,1123,2014,5,7,13
690,1172,2014,5,7,14
712,1208,2014,5,7,15
766,1342,2014,5,7,16
836,1500,2014,5,7,17
855,1465,2014,5,7,18
705,1224,2014,5,7,19
798,1320,2014,5,7,20
844,1379,2014,5,7,21
568,992,2014,5,7,22
600,1014,2014,5,7,23
98,172,2014,5,8,0
4,4,2014,5,8,1
1,1,2014,5,8,2
1,3,2014,5,8,3
9,14,2014,5,8,4
15,22,2014,5,8,5
13,18,2014,5,8,6
227,389,2014,5,8,7
358,609,2014,5,8,8
556,952,2014,5,8,9
476,846,2014,5,8,10
577,1021,2014,5,8,11
664,1135,2014,5,8,12
561,967,2014,5,8,13
819,1502,2014,5,8,14
812,1446,2014,5,8,15
723,1298,2014,5,8,16
896,1611,2014,5,8,17
842,1492,2014,5,8,18
777,1317,2014,5,8,19
806,1346,2014,5,8,20
802,1382,2014,5,8,21
920,1612,2014,5,8,22
838,1415,2014,5,8,23
458,733,2014,5,9,0
135,246,2014,5,9,1
32,55,2014,5,9,2
1,1,2014,5,9,3
15,37,2014,5,9,4
47,76,2014,5,9,5
31,45,2014,5,9,6
216,377,2014,5,9,7
246,453,2014,5,9,8
443,740,2014,5,9,9
591,1030,2014,5,9,10
714,1219,2014,5,9,11
755,1342,2014,5,9,12
650,1137,2014,5,9,13
747,1308,2014,5,9,14
648,1162,2014,5,9,15
792,1383,2014,5,9,16
813,1451,2014,5,9,17
744,1296,2014,5,9,18
543,899,2014,5,9,19
671,1238,2014,5,9,20
751,1339,2014,5,9,21
713,1294,2014,5,9,22
498,856,2014,5,9,23
629,1096,2014,5,10,0
357,649,2014,5,10,1
42,75,2014,5,10,2
4,5,2014,5,10,3
13,20,2014,5,10,4
17,34,2014,5,10,5
18,31,2014,5,10,6
98,169,2014,5,10,7
103,192,2014,5,10,8
230,400,2014,5,10,9
450,810,2014,5,10,10
402,721,2014,5,10,11
395,724,2014,5,10,12
349,615,2014,5,10,13
344,606,2014,5,10,14
390,692,2014,5,10,15
318,564,2014,5,10,16
391,725,2014,5,10,17
486,841,2014,5,10,18
471,854,2014,5,10,19
297,527,2014,5,10,20
231,376,2014,5,10,21
259,456,2014,5,10,22
343,549,2014,5,10,23
137,230,2014,5,11,0
6,8,2014,5,11,1
3,8,2014,5,11,2
5,7,2014,5,11,3
12,12,2014,5,11,4
9,15,2014,5,11,5
19,31,2014,5,11,6
50,70,2014,5,11,7
128,207,2014,5,11,8
230,414,2014,5,11,9
522,902,2014,5,11,10
481,792,2014,5,11,11
545,932,2014,5,11,12
725,1254,2014,5,11,13
712,1245,2014,5,11,14
670,1193,2014,5,11,15
844,1436,2014,5,11,16
899,1612,2014,5,11,17
999,1748,2014,5,11,18
811,1386,2014,5,11,19
936,1589,2014,5,11,20
1015,1827,2014,5,11,21
974,1697,2014,5,11,22
852,1465,2014,5,11,23
384,701,2014,5,12,0
56,105,2014,5,12,1
8,11,2014,5,12,2
3,8,2014,5,12,3
13,21,2014,5,12,4
18,31,2014,5,12,5
36,56,2014,5,12,6
347,562,2014,5,12,7
850,1499,2014,5,12,8
1040,1692,2014,5,12,9
1015,1632,2014,5,12,10
1088,1879,2014,5,12,11
786,1330,2014,5,12,12
729,1302,2014,5,12,13
872,1547,2014,5,12,14
740,1361,2014,5,12,15
851,1458,2014,5,12,16
903,1546,2014,5,12,17
758,1376,2014,5,12,18
756,1350,2014,5,12,19
761,1243,2014,5,12,20
670,1175,2014,5,12,21
684,1197,2014,5,12,22
629,1019,2014,5,12,23
356,616,2014,5,13,0
3,4,2014,5,13,1
4,8,2014,5,13,2
1,1,2014,5,13,3
2,2,2014,5,13,4
17,32,2014,5,13,5
29,43,2014,5,13,6
305,505,2014,5,13,7
510,858,2014,5,13,8
639,1056,2014,5,13,9
930,1613,2014,5,13,10
847,1420,2014,5,13,11
638,1043,2014,5,13,12
645,1095,2014,5,13,13
769,1339,2014,5,13,14
626,1092,2014,5,13,15
777,1318,2014,5,13,16
789,1388,2014,5,13,17
501,945,2014,5,13,18
692,1167,2014,5,13,19
794,1352,2014,5,13,20
751,1304,2014,5,13,21
616,1108,2014,5,13,22
660,1061,2014,5,13,23
282,467,2014,5,14,0
6,9,2014,5,14,1
2,2,2014,5,14,2
3,4,2014,5,14,3
10,15,2014,5,14,4
17,29,2014,5,14,5
26,31,2014,5,14,6
340,543,2014,5,14,7
511,820,2014,5,14,8
561,987,2014,5,14,9
887,1546,2014,5,14,10
841,1437,2014,5,14,11
551,928,2014,5,14,12
752,1218,2014,5,14,13
791,1327,2014,5,14,14
742,1270,2014,5,14,15
688,1191,2014,5,14,16
843,1531,2014,5,14,17
882,1456,2014,5,14,18
824,1404,2014,5,14,19
725,1235,2014,5,14,20
834,1421,2014,5,14,21
796,1385,2014,5,14,22
715,1266,2014,5,14,23
182,319,2014,5,15,0
7,7,2014,5,15,1
4,4,2014,5,15,2
1,1,2014,5,15,3
9,15,2014,5,15,4
22,33,2014,5,15,5
40,63,2014,5,15,6
245,423,2014,5,15,7
474,823,2014,5,15,8
595,1043,2014,5,15,9
705,1321,2014,5,15,10
777,1344,2014,5,15,11
628,1122,2014,5,15,12
728,1302,2014,5,15,13
769,1375,2014,5,15,14
782,1361,2014,5,15,15
816,1509,2014,5,15,16
897,1640,2014,5,15,17
903,1628,2014,5,15,18
839,1483,2014,5,15,19
753,1303,2014,5,15,20
853,1461,2014,5,15,21
864,1466,2014,5,15,22
741,1227,2014,5,15,23
630,1078,2014,5,16,0
362,668,2014,5,16,1
11,17,2014,5,16,2
5,5,2014,5,16,3
13,26,2014,5,16,4
23,51,2014,5,16,5
30,51,2014,5,16,6
229,370,2014,5,16,7
347,624,2014,5,16,8
574,947,2014,5,16,9
529,957,2014,5,16,10
643,1176,2014,5,16,11
646,1223,2014,5,16,12
786,1424,2014,5,16,13
761,1342,2014,5,16,14
546,1005,2014,5,16,15
632,1175,2014,5,16,16
715,1326,2014,5,16,17
717,1291,2014,5,16,18
773,1377,2014,5,16,19
651,1131,2014,5,16,20
688,1244,2014,5,16,21
708,1276,2014,5,16,22
771,1454,2014,5,16,23
829,1467,2014,5,17,0
702,1250,2014,5,17,1
14,24,2014,5,17,2
5,10,2014,5,17,3
4,4,2014,5,17,4
18,23,2014,5,17,5
22,49,2014,5,17,6
93,162,2014,5,17,7
202,351,2014,5,17,8
390,683,2014,5,17,9
543,970,2014,5,17,10
629,1179,2014,5,17,11
431,734,2014,5,17,12
393,663,2014,5,17,13
544,1016,2014,5,17,14
502,928,2014,5,17,15
567,1070,2014,5,17,16
626,1174,2014,5,17,17
388,741,2014,5,17,18
307,564,2014,5,17,19
450,832,2014,5,17,20
362,607,2014,5,17,21
359,635,2014,5,17,22
437,706,2014,5,17,23
65,120,2014,5,18,0
13,21,2014,5,18,1
17,29,2014,5,18,2
7,9,2014,5,18,3
14,21,2014,5,18,4
19,32,2014,5,18,5
15,27,2014,5,18,6
83,143,2014,5,18,7
208,380,2014,5,18,8
324,534,2014,5,18,9
591,1061,2014,5,18,10
711,1284,2014,5,18,11
595,1050,2014,5,18,12
747,1356,2014,5,18,13
939,1638,2014,5,18,14
792,1414,2014,5,18,15
889,1562,2014,5,18,16
965,1628,2014,5,18,17
981,1735,2014,5,18,18
828,1401,2014,5,18,19
839,1505,2014,5,18,20
1042,1806,2014,5,18,21
1008,1708,2014,5,18,22
1010,1697,2014,5,18,23
316,560,2014,5,19,0
8,10,2014,5,19,1
1,1,2014,5,19,2
2,7,2014,5,19,3
9,17,2014,5,19,4
16,31,2014,5,19,5
24,42,2014,5,19,6
