pickup_time,prediction,actual
2017-06-18 21:00,704.0387573242188,699.0
2017-06-18 22:00,731.6647338867188,439.0
2017-06-18 23:00,570.6513671875,645.0
2017-06-19 00:00,616.8330688476562,598.0
2017-06-19 01:00,309.9915771484375,483.0
2017-06-19 02:00,174.265625,1.0
2017-06-19 03:00,0.0,0.0
2017-06-19 04:00,0.0,4.0
2017-06-19 05:00,0.0,11.0
2017-06-19 06:00,23.039287567138672,94.0
2017-06-19 07:00,282.63702392578125,340.0
2017-06-19 08:00,477.0508728027344,582.0
2017-06-19 09:00,741.6585693359375,759.0
2017-06-19 10:00,767.4097900390625,693.0
2017-06-19 11:00,681.00732421875,824.0
2017-06-19 12:00,731.4791259765625,585.0
2017-06-19 13:00,578.4444580078125,398.0
2017-06-19 14:00,429.82318115234375,376.0
2017-06-19 15:00,391.7879638671875,546.0
2017-06-19 16:00,334.759521484375,524.0
2017-06-19 17:00,461.71563720703125,375.0
2017-06-19 18:00,433.64923095703125,394.0
2017-06-19 19:00,403.9118957519531,268.0
2017-06-19 20:00,438.0713195800781,363.0
2017-06-19 21:00,568.1119995117188,409.0
2017-06-19 22:00,593.0722045898438,629.0
2017-06-19 23:00,652.0099487304688,729.0
2017-06-20 00:00,694.6055908203125,543.0
2017-06-20 01:00,394.29962158203125,279.0
2017-06-20 02:00,32.21208572387695,6.0
2017-06-20 03:00,0.0,3.0
2017-06-20 04:00,0.0,4.0
2017-06-20 05:00,0.0,20.0
2017-06-20 06:00,4.780183792114258,54.999996185302734
2017-06-20 07:00,258.2225341796875,309.0
2017-06-20 08:00,457.45770263671875,562.0
2017-06-20 09:00,686.7225952148438,660.0
2017-06-20 10:00,722.5728149414062,725.0
2017-06-20 11:00,680.8782348632812,676.0
2017-06-20 12:00,670.2518920898438,677.0
2017-06-20 13:00,671.3282470703125,587.0
2017-06-20 14:00,639.7993774414062,648.0
2017-06-20 15:00,677.9376220703125,546.0
2017-06-20 16:00,641.8563232421875,558.0
2017-06-20 17:00,622.4375610351562,718.0
2017-06-20 18:00,692.3088989257812,646.0
2017-06-20 19:00,690.730712890625,647.0
2017-06-20 20:00,675.6181640625,599.0
2017-06-20 21:00,665.0213623046875,619.0
2017-06-20 22:00,671.9208374023438,687.0
2017-06-20 23:00,653.9599609375,528.0
2017-06-21 00:00,422.5917053222656,223.0
2017-06-21 01:00,0.0,5.0
2017-06-21 02:00,0.0,1.0
2017-06-21 03:00,0.0,1.0
2017-06-21 04:00,0.0,6.0
2017-06-21 05:00,0.0,5.0
2017-06-21 06:00,0.9309409856796265,47.0
2017-06-21 07:00,181.6638946533203,217.0
2017-06-21 08:00,348.9429931640625,430.0
2017-06-21 09:00,543.0238647460938,552.0
2017-06-21 10:00,638.58154296875,621.0
2017-06-21 11:00,633.1267700195312,749.0
2017-06-21 12:00,697.0654296875,573.0
2017-06-21 13:00,622.0316772460938,494.0
2017-06-21 14:00,586.7974853515625,606.0
2017-06-21 15:00,647.3474731445312,503.0
2017-06-21 16:00,615.9916381835938,523.0
2017-06-21 17:00,566.6546020507812,524.0
2017-06-21 18:00,596.6054077148438,363.0
2017-06-21 19:00,551.478515625,689.0000610351562
2017-06-21 20:00,658.3886108398438,554.0
2017-06-21 21:00,644.6503295898438,677.0
2017-06-21 22:00,680.1355590820312,768.9999389648438
2017-06-21 23:00,735.3621826171875,638.0
2017-06-22 00:00,503.6579895019531,239.00001525878906
2017-06-22 01:00,0.0,41.999996185302734
2017-06-22 02:00,0.0,1.0
2017-06-22 03:00,0.0,0.0
2017-06-22 04:00,0.0,7.0
2017-06-22 05:00,10.790846824645996,8.0
2017-06-22 06:00,9.185064315795898,22.0
2017-06-22 07:00,205.83642578125,263.0
2017-06-22 08:00,379.4217224121094,321.9999694824219
2017-06-22 09:00,515.259765625,642.0
2017-06-22 10:00,645.8933715820312,533.0
2017-06-22 11:00,594.7180786132812,476.0
2017-06-22 12:00,548.3547973632812,389.0
2017-06-22 13:00,508.8060302734375,617.0
2017-06-22 14:00,599.2080078125,623.0
2017-06-22 15:00,644.5714111328125,580.0
2017-06-22 16:00,623.8817749023438,624.0
2017-06-22 17:00,645.935791015625,611.0
2017-06-22 18:00,657.1737670898438,678.0
2017-06-22 19:00,664.3828125,645.0
2017-06-22 20:00,666.7119140625,607.0
2017-06-22 21:00,672.4634399414062,625.0
2017-06-22 22:00,660.6318969726562,654.0000610351562
2017-06-22 23:00,603.5171508789062,522.0
2017-06-23 00:00,203.33836364746094,123.00000762939453
2017-06-23 01:00,0.0,3.0
2017-06-23 02:00,0.0,0.0
2017-06-23 03:00,0.0,0.0
2017-06-23 04:00,11.493568420410156,7.0
2017-06-23 05:00,7.5575432777404785,12.0
2017-06-23 06:00,2.7273030281066895,47.0
2017-06-23 07:00,129.9571533203125,142.0
2017-06-23 08:00,262.1764221191406,356.0
2017-06-23 09:00,509.48687744140625,470.0
2017-06-23 10:00,580.2201538085938,541.0
2017-06-23 11:00,578.3270874023438,548.0
2017-06-23 12:00,555.5604858398438,493.0
2017-06-23 13:00,562.9181518554688,527.0
2017-06-23 14:00,537.2207641601562,628.0
2017-06-23 15:00,634.1913452148438,590.0
2017-06-23 16:00,632.0149536132812,465.0
2017-06-23 17:00,556.768798828125,579.0
2017-06-23 18:00,596.7613525390625,472.9999694824219
2017-06-23 19:00,581.8442993164062,643.9999389648438
2017-06-23 20:00,611.3633422851562,508.0
2017-06-23 21:00,572.86572265625,326.0
2017-06-23 22:00,538.7220458984375,413.9999694824219
2017-06-23 23:00,509.2493591308594,485.0000305175781
2017-06-24 00:00,518.8701782226562,532.0
2017-06-24 01:00,493.4085388183594,339.0
2017-06-24 02:00,60.944679260253906,4.0
2017-06-24 03:00,0.0,2.0
2017-06-24 04:00,0.0,4.0
2017-06-24 05:00,0.0,4.0
2017-06-24 06:00,0.0,11.0
2017-06-24 07:00,113.02593994140625,20.999998092651367
2017-06-24 08:00,130.2550811767578,137.0
2017-06-24 09:00,234.85289001464844,271.0
2017-06-24 10:00,382.5665588378906,406.9999694824219
2017-06-24 11:00,505.35687255859375,431.0
2017-06-24 12:00,477.0267639160156,352.0
2017-06-24 13:00,426.1563720703125,354.0
2017-06-24 14:00,456.32598876953125,376.0
2017-06-24 15:00,432.7122802734375,359.0
2017-06-24 16:00,394.6089172363281,415.0
2017-06-24 17:00,413.2788391113281,438.0
2017-06-24 18:00,462.62725830078125,261.0
2017-06-24 19:00,390.56597900390625,175.0
2017-06-24 20:00,266.0090026855469,239.00001525878906
2017-06-24 21:00,263.818603515625,252.99998474121094
2017-06-24 22:00,272.4516906738281,229.0
2017-06-24 23:00,224.77516174316406,321.0
2017-06-25 00:00,154.2996063232422,113.00000762939453
2017-06-25 01:00,0.0,1.0
2017-06-25 02:00,0.0,3.0
2017-06-25 03:00,0.0,0.0
2017-06-25 04:00,0.0,1.0
2017-06-25 05:00,0.0,3.0
2017-06-25 06:00,0.0,18.0
2017-06-25 07:00,146.6475830078125,77.0
2017-06-25 08:00,222.0868682861328,170.0
2017-06-25 09:00,299.48577880859375,340.0
2017-06-25 10:00,417.58636474609375,396.0
2017-06-25 11:00,469.0449523925781,474.0
2017-06-25 12:00,498.12750244140625,464.0
2017-06-25 13:00,525.131103515625,429.0
2017-06-25 14:00,512.1367797851562,524.0
2017-06-25 15:00,568.9479370117188,537.0
2017-06-25 16:00,585.4146728515625,540.0
2017-06-25 17:00,574.0614013671875,647.0
2017-06-25 18:00,665.24951171875,616.0
2017-06-25 19:00,633.3504028320312,555.0
2017-06-25 20:00,615.99365234375,570.0
2017-06-25 21:00,636.0472412109375,605.0
2017-06-25 22:00,618.3985595703125,551.0
2017-06-25 23:00,458.1116943359375,528.0
2017-06-26 00:00,127.9232177734375,290.0
2017-06-26 01:00,14.359842300415039,2.0
2017-06-26 02:00,0.0,1.0
2017-06-26 03:00,0.0,1.0
2017-06-26 04:00,0.0,8.0
2017-06-26 05:00,0.0,12.0
2017-06-26 06:00,15.357560157775879,83.0
2017-06-26 07:00,280.42230224609375,424.0
2017-06-26 08:00,563.3875732421875,548.0
2017-06-26 09:00,702.5159301757812,707.0
2017-06-26 10:00,684.2908325195312,715.0
2017-06-26 11:00,693.219970703125,692.0
2017-06-26 12:00,689.6084594726562,622.0
2017-06-26 13:00,648.6195068359375,540.0
2017-06-26 14:00,600.6345825195312,666.0
2017-06-26 15:00,673.5301513671875,569.0
2017-06-26 16:00,651.8377075195312,526.0
2017-06-26 17:00,623.9645385742188,635.0
2017-06-26 18:00,640.7219848632812,611.0
2017-06-26 19:00,633.6129760742188,630.0
2017-06-26 20:00,668.8585205078125,492.0000305175781
2017-06-26 21:00,618.4638061523438,546.0
2017-06-26 22:00,590.9306030273438,638.0
2017-06-26 23:00,594.90771484375,508.0
2017-06-27 00:00,252.3935089111328,81.0
2017-06-27 01:00,0.0,2.0
2017-06-27 02:00,0.0,0.0
2017-06-27 03:00,0.0,0.0
2017-06-27 04:00,0.0,7.0
2017-06-27 05:00,0.0,9.0
2017-06-27 06:00,4.994558334350586,33.0
2017-06-27 07:00,260.1598205566406,308.0
2017-06-27 08:00,432.77716064453125,470.0
2017-06-27 09:00,614.5960693359375,567.0
2017-06-27 10:00,614.8255004882812,638.0
2017-06-27 11:00,627.7059326171875,565.0
2017-06-27 12:00,596.8916625976562,526.0
2017-06-27 13:00,563.1348266601562,462.0
2017-06-27 14:00,545.3911743164062,456.0
2017-06-27 15:00,546.1607055664062,356.0
2017-06-27 16:00,495.43743896484375,526.0
2017-06-27 17:00,538.6895141601562,518.0
2017-06-27 18:00,550.7540893554688,720.0000610351562
2017-06-27 19:00,670.0465698242188,411.0
2017-06-27 20:00,525.1611938476562,225.0
2017-06-27 21:00,448.9115905761719,560.0
2017-06-27 22:00,560.9226684570312,518.0
2017-06-27 23:00,552.666015625,552.0
2017-06-28 00:00,503.8208923339844,511.0000305175781
2017-06-28 01:00,364.7882385253906,35.0
2017-06-28 02:00,0.0,1.0
2017-06-28 03:00,0.0,1.0
2017-06-28 04:00,0.0,5.0
2017-06-28 05:00,0.0,12.0
2017-06-28 06:00,22.071020126342773,46.0
2017-06-28 07:00,272.29150390625,266.0
2017-06-28 08:00,396.94464111328125,422.0
2017-06-28 09:00,543.9277954101562,537.0
2017-06-28 10:00,604.0966186523438,583.0
2017-06-28 11:00,601.6226806640625,572.0
2017-06-28 12:00,607.6412963867188,429.0
2017-06-28 13:00,552.3936157226562,469.0
2017-06-28 14:00,565.1644287109375,510.0
2017-06-28 15:00,546.689208984375,472.0
2017-06-28 16:00,549.2498779296875,538.0
2017-06-28 17:00,593.9364013671875,537.0
2017-06-28 18:00,606.8887939453125,637.0
2017-06-28 19:00,651.4144897460938,633.0
2017-06-28 20:00,660.8871459960938,609.0
2017-06-28 21:00,657.598876953125,637.0
2017-06-28 22:00,665.8726196289062,548.0
2017-06-28 23:00,523.5590209960938,453.9999694824219
2017-06-29 00:00,133.17428588867188,35.0
2017-06-29 01:00,0.0,3.0
2017-06-29 02:00,0.0,1.0
2017-06-29 03:00,0.0,0.0
2017-06-29 04:00,5.869254112243652,10.0
2017-06-29 05:00,0.0,10.0
2017-06-29 06:00,30.94512939453125,33.0
2017-06-29 07:00,238.3994903564453,221.0
2017-06-29 08:00,372.6269226074219,258.0
2017-06-29 09:00,407.4105529785156,485.0000305175781
2017-06-29 10:00,531.4126586914062,478.0000305175781
2017-06-29 11:00,533.5401000976562,483.0
2017-06-29 12:00,520.72998046875,455.0
2017-06-29 13:00,519.1561889648438,347.9999694824219
2017-06-29 14:00,498.21807861328125,563.0
2017-06-29 15:00,552.681640625,453.9999694824219
2017-06-29 16:00,546.1633911132812,582.0
2017-06-29 17:00,564.664306640625,510.0
2017-06-29 18:00,578.8916015625,657.9999389648438
2017-06-29 19:00,640.6829833984375,607.0
2017-06-29 20:00,641.5116577148438,687.0
2017-06-29 21:00,671.3319091796875,575.0
2017-06-29 22:00,663.786376953125,612.0
2017-06-29 23:00,609.1967163085938,530.0
2017-06-30 00:00,261.08990478515625,62.0
2017-06-30 01:00,0.0,0.0
2017-06-30 02:00,0.0,0.0
2017-06-30 03:00,0.0,0.0
2017-06-30 04:00,7.086640357971191,5.0
2017-06-30 05:00,0.0,17.0
2017-06-30 06:00,11.916708946228027,13.0
2017-06-30 07:00,209.07919311523438,98.0
2017-06-30 08:00,281.8739013671875,282.0
2017-06-30 09:00,410.9975280761719,398.0
2017-06-30 10:00,519.4699096679688,478.0000305175781
2017-06-30 11:00,530.6779174804688,471.0
2017-06-30 12:00,541.5761108398438,439.9999694824219
2017-06-30 13:00,523.4090576171875,441.0
2017-06-30 14:00,513.4400634765625,481.0
2017-06-30 15:00,553.8770751953125,365.0
2017-06-30 16:00,512.931396484375,565.0
2017-06-30 17:00,547.0713500976562,467.0
2017-06-30 18:00,510.141845703125,486.0
2017-06-30 19:00,495.5321350097656,457.0
2017-06-30 20:00,430.0066223144531,361.0
2017-06-30 21:00,449.935302734375,433.0000305175781
2017-06-30 22:00,482.3060302734375,384.0
2017-06-30 23:00,505.9772033691406,335.0
